level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1280	9048	-1	
2	1	1	0	0	0	1048	27	16	1	-1	
3	1	1	1	0	0	1048	27	16	1	-1	
4	1	1	1	1	0	1048	27	16	1	-1	
5	1	1	1	1	1	1048	27	16	1	50	=
2	1	2	0	0	0	983	44	63	12	-1	
3	1	2	1	0	0	983	44	63	12	-1	
4	1	2	1	1	0	983	44	63	12	-1	
5	1	2	1	1	1	983	44	63	12	95	INDIAN
2	1	3	0	0	0	988	64	93	19	-1	
3	1	3	1	0	0	988	64	93	19	-1	
4	1	3	1	1	0	988	64	93	19	-1	
5	1	3	1	1	1	988	64	93	19	91	LLNESS
2	1	4	0	0	0	793	98	8	18	-1	
3	1	4	1	0	0	793	98	8	18	-1	
4	1	4	1	1	0	793	98	8	18	-1	
5	1	4	1	1	1	793	98	8	18	0	’
2	1	5	0	0	0	949	87	131	16	-1	
3	1	5	1	0	0	949	87	131	16	-1	
4	1	5	1	1	0	949	87	131	16	-1	
5	1	5	1	1	1	949	87	108	16	0	AOR
2	1	6	0	0	0	850	100	10	17	-1	
3	1	6	1	0	0	850	100	10	17	-1	
4	1	6	1	1	0	850	100	10	17	-1	
5	1	6	1	1	1	840	95	12	32	0	P
2	1	7	0	0	0	281	125	77	33	-1	
3	1	7	1	0	0	281	125	77	33	-1	
4	1	7	1	1	0	281	125	77	33	-1	
5	1	7	1	1	1	281	125	77	33	32	ia.)
2	1	8	0	0	0	296	163	17	11	-1	
3	1	8	1	0	0	296	163	17	11	-1	
4	1	8	1	1	0	296	163	17	11	-1	
5	1	8	1	1	1	296	163	17	11	30	¥
2	1	9	0	0	0	328	207	6	3	-1	
3	1	9	1	0	0	328	207	6	3	-1	
4	1	9	1	1	0	328	207	6	3	-1	
5	1	9	1	1	1	328	207	6	3	0	.
2	1	10	0	0	0	594	208	28	12	-1	
3	1	10	1	0	0	594	208	28	12	-1	
4	1	10	1	1	0	594	208	28	12	-1	
5	1	10	1	1	1	601	197	15	28	12	he
2	1	11	0	0	0	189	152	72	82	-1	
3	1	11	1	0	0	189	152	72	82	-1	
4	1	11	1	1	0	189	152	72	82	-1	
5	1	11	1	1	1	189	152	72	82	0	-
2	1	12	0	0	0	914	233	175	23	-1	
3	1	12	1	0	0	914	233	175	23	-1	
4	1	12	1	1	0	914	233	175	23	-1	
5	1	12	1	1	1	914	233	115	23	94	Incredible
5	1	12	1	1	2	1034	233	55	23	94	India
2	1	13	0	0	0	143	233	170	48	-1	
3	1	13	1	0	0	143	233	188	48	-1	
4	1	13	1	1	0	143	233	170	48	-1	
