level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1280	10022	-1	
2	1	1	0	0	0	1041	7	12	6	-1	
3	1	1	1	0	0	1041	7	12	6	-1	
4	1	1	1	1	0	1041	7	12	6	-1	
5	1	1	1	1	1	1041	7	12	6	6	pr
2	1	2	0	0	0	1121	3	7	16	-1	
3	1	2	1	0	0	1121	3	7	16	-1	
4	1	2	1	1	0	1121	3	7	16	-1	
5	1	2	1	1	1	1121	3	7	16	55	li
2	1	3	0	0	0	1127	30	11	7	-1	
3	1	3	1	0	0	1127	30	11	7	-1	
4	1	3	1	1	0	1127	30	11	7	-1	
5	1	3	1	1	1	1127	30	11	7	0	iB
2	1	4	0	0	0	1077	38	68	12	-1	
3	1	4	1	0	0	1077	38	68	12	-1	
4	1	4	1	1	0	1077	38	68	12	-1	
5	1	4	1	1	1	1077	38	68	12	34	tH
2	1	5	0	0	0	1113	1	7	38	-1	
3	1	5	1	0	0	1113	1	7	38	-1	
4	1	5	1	1	0	1113	1	7	38	-1	
5	1	5	1	1	1	1113	1	7	38	34	f
2	1	6	0	0	0	1238	23	41	32	-1	
3	1	6	1	0	0	1238	23	41	32	-1	
4	1	6	1	1	0	1238	23	41	32	-1	
5	1	6	1	1	1	1238	23	41	32	55	=f
2	1	7	0	0	0	444	37	305	38	-1	
3	1	7	1	0	0	444	37	305	38	-1	
4	1	7	1	1	0	444	37	305	38	-1	
5	1	7	1	1	1	444	45	37	21	0	“@
5	1	7	1	1	2	507	38	95	36	95	THE
5	1	7	1	1	3	619	37	130	38	96	FIRST
2	1	8	0	0	0	245	32	123	48	-1	
3	1	8	1	0	0	245	32	123	48	-1	
4	1	8	1	1	0	245	32	123	48	-1	
5	1	8	1	1	1	245	32	123	48	15	—_.
2	1	9	0	0	0	1273	73	6	7	-1	
3	1	9	1	0	0	1273	73	6	7	-1	
4	1	9	1	1	0	1273	73	6	7	-1	
5	1	9	1	1	1	1273	73	6	7	13	r
2	1	10	0	0	0	386	91	11	14	-1	
3	1	10	1	0	0	386	91	11	14	-1	
4	1	10	1	1	0	386	91	11	14	-1	
5	1	10	1	1	1	386	91	11	14	70	a
2	1	11	0	0	0	508	87	271	38	-1	
3	1	11	1	0	0	508	87	271	38	-1	
4	1	11	1	1	0	508	87	271	38	-1	
5	1	11	1	1	1	508	87	64	38	96	OF
5	1	11	1	1	2	588	87	68	38	95	ITS
5	1	11	1	1	3	673	88	106	36	96	KIND
2	1	12	0	0	0	1226	124	53	14	-1	
3	1	12	1	0	0	1226	124	53	14	-1	
4	1	12	1	1	0	1226	124	53	14	-1	
5	1	12	1	1	1	1226	124	53	14	0	~
2	1	13	0	0	0	507	142	81	10	-1	
3	1	13	1	0	0	507	142	81	10	-1	
4	1	13	1	1	0	507	142	81	10	-1	
