level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1280	15953	-1	
2	1	1	0	0	0	25	17	19	12	-1	
3	1	1	1	0	0	25	17	19	12	-1	
4	1	1	1	1	0	25	17	19	12	-1	
5	1	1	1	1	1	25	17	19	12	37	con
2	1	2	0	0	0	61	17	37	12	-1	
3	1	2	1	0	0	61	17	37	12	-1	
4	1	2	1	1	0	61	17	37	12	-1	
5	1	2	1	1	1	61	20	13	9	92	ing
5	1	2	1	1	2	79	17	19	10	96	this
2	1	3	0	0	0	105	17	193	13	-1	
3	1	3	1	0	0	105	17	193	13	-1	
4	1	3	1	1	0	105	17	193	13	-1	
5	1	3	1	1	1	105	20	19	7	96	site,
5	1	3	1	1	2	135	20	16	7	96	you
5	1	3	1	1	3	156	20	32	10	96	agree
5	1	3	1	1	4	193	18	10	9	96	to
5	1	3	1	1	5	203	7	23	30	96	our
5	1	3	1	1	6	226	20	49	10	96	Privacy
5	1	3	1	1	7	280	17	18	10	73	Poli
2	1	4	0	0	0	321	16	129	11	-1	
3	1	4	1	0	0	321	16	129	11	-1	
4	1	4	1	1	0	321	16	129	11	-1	
5	1	4	1	1	1	321	17	20	10	0	PR
5	1	4	1	1	2	346	20	19	7	0	a
5	1	4	1	1	3	369	16	54	11	44	es
5	1	4	1	1	4	419	8	10	28	0	A
5	1	4	1	1	5	429	17	5	10	0	e
2	1	5	0	0	0	1240	14	16	16	-1	
3	1	5	1	0	0	1240	14	16	16	-1	
4	1	5	1	1	0	1240	14	16	16	-1	
5	1	5	1	1	1	1240	14	16	16	23	Od
2	1	6	0	0	0	140	68	24	10	-1	
3	1	6	1	0	0	140	68	24	10	-1	
4	1	6	1	1	0	140	68	24	10	-1	
5	1	6	1	1	1	140	68	24	10	20	is
2	1	7	0	0	0	185	68	36	10	-1	
3	1	7	1	0	0	185	68	36	10	-1	
4	1	7	1	1	0	185	68	36	10	-1	
5	1	7	1	1	1	185	68	36	10	6	aC)
2	1	8	0	0	0	242	68	47	13	-1	
3	1	8	1	0	0	242	68	47	13	-1	
4	1	8	1	1	0	242	68	47	13	-1	
5	1	8	1	1	1	242	68	47	13	36	Oia
2	1	9	0	0	0	311	67	46	11	-1	
3	1	9	1	0	0	311	67	46	11	-1	
4	1	9	1	1	0	311	67	46	11	-1	
5	1	9	1	1	1	311	67	46	11	15	ono
2	1	10	0	0	0	378	68	89	10	-1	
3	1	10	1	0	0	378	68	89	10	-1	
4	1	10	1	1	0	378	68	89	10	-1	
5	1	10	1	1	1	378	68	89	10	12	eT
2	1	11	0	0	0	488	68	56	10	-1	
3	1	11	1	0	0	488	68	56	10	-1	
4	1	11	1	1	0	488	68	56	10	-1	
5	1	11	1	1	1	488	68	56	10	21	Creare’
2	1	12	0	0	0	565	67	53	14	-1	
3	1	12	1	0	0	565	67	53	14	-1	
4	1	12	1	1	0	565	67	53	14	-1	
5	1	12	1	1	1	565	67	53	14	3	ices
2	1	13	0	0	0	639	68	17	10	-1	
3	1	13	1	0	0	639	68	17	10	-1	
4	1	13	1	1	0	639	68	17	10	-1	
5	1	13	1	1	1	644	59	8	28	35	Ww
2	1	14	0	0	0	677	68	66	10	-1	
3	1	14	1	0	0	677	68	66	10	-1	
4	1	14	1	1	0	677	68	66	10	-1	
5	1	14	1	1	1	703	68	40	10	9	EL
2	1	15	0	0	0	765	68	37	10	-1	
3	1	15	1	0	0	765	68	37	10	-1	
4	1	15	1	1	0	765	68	37	10	-1	
5	1	15	1	1	1	765	68	37	10	30	fica)
2	1	16	0	0	0	823	68	32	10	-1	
3	1	16	1	0	0	823	68	32	10	-1	
4	1	16	1	1	0	823	68	32	10	-1	
5	1	16	1	1	1	823	68	32	10	95	More
2	1	17	0	0	0	1095	64	14	15	-1	
3	1	17	1	0	0	1095	64	14	15	-1	
4	1	17	1	1	0	1095	64	14	15	-1	
5	1	17	1	1	1	1095	64	14	15	92	Q
2	1	18	0	0	0	1130	66	31	12	-1	
3	1	18	1	0	0	1130	66	31	12	-1	
4	1	18	1	1	0	1130	66	31	12	-1	
5	1	18	1	1	1	1130	66	31	12	96	Login
2	1	19	0	0	0	1190	65	56	10	-1	
3	1	19	1	0	0	1190	65	56	10	-1	
4	1	19	1	1	0	1190	65	56	10	-1	
5	1	19	1	1	1	1190	65	56	10	17	Pa
2	1	20	0	0	0	58	76	55	23	-1	
3	1	20	1	0	0	58	76	55	23	-1	
4	1	20	1	1	0	58	76	55	23	-1	
5	1	20	1	1	1	58	76	55	23	96	FOX
2	1	21	0	0	0	30	102	85	22	-1	
3	1	21	1	0	0	30	102	85	22	-1	
4	1	21	1	1	0	30	102	85	22	-1	
5	1	21	1	1	1	30	102	85	22	69	/NEWS
2	1	22	0	0	0	922	118	150	9	-1	
3	1	22	1	0	0	922	118	150	9	-1	
4	1	22	1	1	0	922	118	150	9	-1	
5	1	22	1	1	1	922	118	43	9	79	Markets
5	1	22	1	1	2	980	118	22	9	53	S&P
5	1	22	1	1	3	1006	118	19	9	53	500
5	1	22	1	1	4	1034	119	38	8	91	+4.05%
2	1	23	0	0	0	1125	118	34	8	-1	
3	1	23	1	0	0	1125	118	34	8	-1	
4	1	23	1	1	0	1125	118	34	8	-1	
5	1	23	1	1	1	1125	118	20	8	15	sored
5	1	23	1	1	2	1150	120	9	6	95	by
2	1	24	0	0	0	140	118	186	11	-1	
3	1	24	1	0	0	140	118	186	11	-1	
4	1	24	1	1	0	140	118	186	11	-1	
5	1	24	1	1	1	131	109	27	28	96	Hot
5	1	24	1	1	2	161	109	35	28	89	Topics
5	1	24	1	1	3	211	118	64	9	69	Coronavirus
5	1	24	1	1	4	279	118	47	9	95	outbreak
2	1	25	0	0	0	355	118	93	12	-1	
3	1	25	1	0	0	355	118	93	12	-1	
4	1	25	1	1	0	355	118	93	12	-1	
5	1	25	1	1	1	355	118	37	12	96	Harvey
5	1	25	1	1	2	396	118	52	9	96	Weinstein
2	1	26	0	0	0	477	118	118	11	-1	
3	1	26	1	0	0	477	118	118	11	-1	
4	1	26	1	1	0	477	118	118	11	-1	
5	1	26	1	1	1	477	118	64	9	87	Presidential
5	1	26	1	1	2	545	118	50	11	72	primaries
2	1	27	0	0	0	1177	116	70	13	-1	
3	1	27	1	0	0	1177	116	70	13	-1	
4	1	27	1	1	0	1177	116	70	13	-1	
5	1	27	1	1	1	1177	116	15	13	22	[i
5	1	27	1	1	2	1196	118	51	6	23	Amertrade
2	1	28	0	0	0	991	168	9	9	-1	
3	1	28	1	0	0	991	168	9	9	-1	
4	1	28	1	1	0	991	168	9	9	-1	
5	1	28	1	1	1	991	168	9	9	77	x]
2	1	29	0	0	0	352	164	142	28	-1	
3	1	29	1	0	0	352	164	142	28	-1	
4	1	29	1	1	0	352	164	142	28	-1	
5	1	29	1	1	1	352	164	68	28	13	VOX
5	1	29	1	1	2	425	168	69	21	95	NEWS
2	1	30	0	0	0	611	183	23	15	-1	
3	1	30	1	0	0	611	183	23	15	-1	
4	1	30	1	1	0	611	183	23	15	-1	
5	1	30	1	1	1	611	183	23	15	0	Lo
2	1	31	0	0	0	472	197	92	21	-1	
3	1	31	1	0	0	280	194	284	28	-1	
4	1	31	1	1	0	472	197	92	21	-1	
5	1	31	1	1	1	472	204	10	9	0	+
5	1	31	1	1	2	488	197	76	21	0	2020+
2	1	32	0	0	0	800	180	198	39	-1	
3	1	32	1	0	0	800	180	198	39	-1	
4	1	32	1	1	0	800	180	198	39	-1	
5	1	32	1	1	1	800	180	198	39	0	sor
5	1	32	1	1	2	926	165	46	68	76	Now
5	1	32	1	1	3	977	165	23	68	63	|
2	1	33	0	0	0	822	236	8	8	-1	
3	1	33	1	0	0	822	236	8	8	-1	
4	1	33	1	1	0	822	236	8	8	-1	
5	1	33	1	1	1	822	236	8	8	86	*
2	1	34	0	0	0	876	236	9	8	-1	
3	1	34	1	0	0	876	236	9	8	-1	
4	1	34	1	1	0	876	236	9	8	-1	
5	1	34	1	1	1	876	236	9	8	84	*
2	1	35	0	0	0	931	236	8	9	-1	
3	1	35	1	0	0	931	236	8	9	-1	
4	1	35	1	1	0	931	236	8	9	-1	
5	1	35	1	1	1	931	236	8	9	0	cf
2	1	36	0	0	0	986	236	8	8	-1	
3	1	36	1	0	0	986	236	8	8	-1	
4	1	36	1	1	0	986	236	8	8	-1	
5	1	36	1	1	1	986	236	8	8	86	*
2	1	37	0	0	0	337	229	170	22	-1	
3	1	37	1	0	0	337	229	170	22	-1	
4	1	37	1	1	0	337	229	170	22	-1	
5	1	37	1	1	1	337	229	170	22	95	COLLECTION
2	1	38	0	0	0	871	283	59	4	-1	
3	1	38	1	0	0	871	283	59	4	-1	
4	1	38	1	1	0	871	283	59	4	-1	
5	1	38	1	1	1	871	283	42	4	39	re
2	1	39	0	0	0	744	294	25	16	-1	
3	1	39	1	0	0	744	294	25	16	-1	
4	1	39	1	1	0	744	294	25	16	-1	
5	1	39	1	1	1	744	294	25	16	58	ml
2	1	40	0	0	0	854	297	17	12	-1	
3	1	40	1	0	0	854	297	17	12	-1	
4	1	40	1	1	0	854	297	17	12	-1	
