level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1280	8865	-1	
2	1	1	0	0	0	176	45	66	27	-1	
3	1	1	1	0	0	176	45	66	27	-1	
4	1	1	1	1	0	176	45	66	27	-1	
5	1	1	1	1	1	176	45	66	27	96	Jeep
2	1	2	0	0	0	338	99	218	16	-1	
3	1	2	1	0	0	338	99	218	16	-1	
4	1	2	1	1	0	338	99	218	16	-1	
5	1	2	1	1	1	338	99	40	16	96	THE
5	1	2	1	1	2	385	99	48	16	96	2020
5	1	2	1	1	3	441	99	115	16	96	WRANGLER
2	1	3	0	0	0	945	109	128	12	-1	
3	1	3	1	0	0	945	109	128	12	-1	
4	1	3	1	1	0	945	109	128	12	-1	
5	1	3	1	1	1	945	109	128	12	22	A
5	1	3	1	1	2	982	96	15	29	8	oe
2	1	4	0	0	0	239	123	54	8	-1	
3	1	4	1	0	0	239	123	54	8	-1	
4	1	4	1	1	0	239	123	54	8	-1	
5	1	4	1	1	1	239	123	54	8	10	ear
2	1	5	0	0	0	339	134	179	14	-1	
3	1	5	1	0	0	339	134	179	14	-1	
4	1	5	1	1	0	339	134	179	14	-1	
5	1	5	1	1	1	339	134	59	12	15	Te
5	1	5	1	1	2	404	134	30	12	10	Ru
5	1	5	1	1	3	484	134	34	12	14	aCe
2	1	6	0	0	0	585	134	50	12	-1	
3	1	6	1	0	0	585	134	50	12	-1	
4	1	6	1	1	0	585	134	50	12	-1	
5	1	6	1	1	1	585	134	16	12	92	ad
5	1	6	1	1	2	608	134	27	12	87	with
2	1	7	0	0	0	232	151	66	8	-1	
3	1	7	1	0	0	232	151	66	8	-1	
4	1	7	1	1	0	232	151	66	8	-1	
5	1	7	1	1	1	232	151	66	8	15	ig
2	1	8	0	0	0	338	157	51	8	-1	
3	1	8	1	0	0	338	157	51	8	-1	
4	1	8	1	1	0	338	157	51	8	-1	
5	1	8	1	1	1	338	157	51	8	0	CNAs)
2	1	9	0	0	0	373	154	16	5	-1	
