level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1280	10728	-1	
2	1	1	0	0	0	161	6	208	10	-1	
3	1	1	1	0	0	161	6	208	10	-1	
4	1	1	1	1	0	161	6	208	10	-1	
5	1	1	1	1	1	161	6	25	8	91	DOW
5	1	1	1	1	2	189	6	36	10	96	JONES,
5	1	1	1	1	3	228	6	7	8	87	A
5	1	1	1	1	4	238	6	31	8	87	NEWS
5	1	1	1	1	5	272	6	83	8	89	CORPCOMPANY
5	1	1	1	1	6	361	7	8	6	42	¥
2	1	2	0	0	0	197	31	40	10	-1	
3	1	2	1	0	0	197	31	40	10	-1	
4	1	2	1	1	0	197	31	40	10	-1	
5	1	2	1	1	1	197	31	40	10	9	Teg
2	1	3	0	0	0	353	31	11	10	-1	
3	1	3	1	0	0	353	31	11	10	-1	
4	1	3	1	1	0	353	31	11	10	-1	
5	1	3	1	1	1	353	31	11	10	23	ce
2	1	4	0	0	0	397	31	42	10	-1	
3	1	4	1	0	0	397	31	42	10	-1	
4	1	4	1	1	0	397	31	42	10	-1	
5	1	4	1	1	1	397	31	42	10	0	CAO)
2	1	5	0	0	0	552	31	6	9	-1	
3	1	5	1	0	0	552	31	6	9	-1	
4	1	5	1	1	0	552	31	6	9	-1	
5	1	5	1	1	1	552	31	6	9	74	u
2	1	6	0	0	0	575	31	16	10	-1	
3	1	6	1	0	0	575	31	16	10	-1	
4	1	6	1	1	0	575	31	16	10	-1	
5	1	6	1	1	1	575	31	16	10	17	oa
2	1	7	0	0	0	653	31	8	10	-1	
3	1	7	1	0	0	653	31	8	10	-1	
4	1	7	1	1	0	653	31	8	10	-1	
5	1	7	1	1	1	653	31	8	10	0	rT)
2	1	8	0	0	0	854	31	12	10	-1	
3	1	8	1	0	0	854	31	12	10	-1	
4	1	8	1	1	0	854	31	12	10	-1	
5	1	8	1	1	1	854	31	12	10	94	32
2	1	9	0	0	0	1054	31	13	10	-1	
3	1	9	1	0	0	1054	31	13	10	-1	
4	1	9	1	1	0	1054	31	13	10	-1	
