level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
3	1	24	1	0	0	643	75	37	20	-1
4	1	24	1	1	0	643	75	37	20	-1
5	1	24	1	1	1	643	75	37	20	32	le
2	1	25	0	0	0	778	80	12	5	-1
3	1	25	1	0	0	778	80	12	5	-1
4	1	25	1	1	0	778	80	12	5	-1
5	1	25	1	1	1	778	80	12	5	28	ae
2	1	26	0	0	0	781	84	10	7	-1
3	1	26	1	0	0	781	84	10	7	-1
4	1	26	1	1	0	781	84	10	7	-1
5	1	26	1	1	1	781	84	10	7	24	ns
2	1	27	0	0	0	167	67	131	38	-1
3	1	27	1	0	0	167	67	131	38	-1
4	1	27	1	1	0	167	67	131	38	-1
5	1	27	1	1	1	167	67	64	34	83	“THE
5	1	27	1	1	2	241	81	57	24	96	NEW
2	1	28	0	0	0	384	95	12	3	-1
3	1	28	1	0	0	384	95	12	3	-1
4	1	28	1	1	0	384	95	12	3	-1
5	1	28	1	1	1	384	95	12	3	6	uy
2	1	29	0	0	0	718	77	55	19	-1
3	1	29	1	0	0	718	77	55	19	-1
4	1	29	1	1	0	718	77	55	19	-1
5	1	29	1	1	1	718	77	39	19	0	aaa
2	1	30	0	0	0	697	98	40	4	-1
3	1	30	1	0	0	697	98	40	4	-1
4	1	30	1	1	0	697	98	40	4	-1
5	1	30	1	1	1	697	98	40	4	38	aa
2	1	31	0	0	0	521	106	31	4	-1
3	1	31	1	0	0	521	106	31	4	-1
4	1	31	1	1	0	521	106	31	4	-1
5	1	31	1	1	1	521	106	31	4	21	ane
2	1	32	0	0	0	393	118	12	8	-1
3	1	32	1	0	0	393	118	12	8	-1
4	1	32	1	1	0	393	118	12	8	-1
5	1	32	1	1	1	393	118	12	8	22	ip
2	1	33	0	0	0	419	117	13	5	-1
3	1	33	1	0	0	419	117	13	5	-1
4	1	33	1	1	0	419	117	13	5	-1
5	1	33	1	1	1	419	117	13	5	55	=
2	1	34	0	0	0	924	123	38	17	-1
3	1	34	1	0	0	924	123	38	17	-1
4	1	34	1	1	0	924	123	38	17	-1
5	1	34	1	1	1	924	123	38	17	7	iN
2	1	35	0	0	0	990	122	90	18	-1
3	1	35	1	0	0	990	122	90	18	-1
4	1	35	1	1	0	990	122	90	18	-1
5	1	35	1	1	1	990	122	90	18	95	ECLIPSE
2	1	36	0	0	0	183	114	156	48	-1
3	1	36	1	0	0	183	114	156	48	-1
4	1	36	1	1	0	183	114	156	48	-1
5	1	36	1	1	1	183	114	156	48	27	ee
2	1	37	0	0	0	570	296	42	7	-1
3	1	37	1	0	0	570	296	42	7	-1
4	1	37	1	1	0	570	296	42	7	-1
5	1	37	1	1	1	570	296	42	7	31	ENaUSH
2	1	38	0	0	0	630	294	44	9	-1
3	1	38	1	0	0	630	294	44	9	-1
4	1	38	1	1	0	630	294	44	9	-1
5	1	38	1	1	1	630	294	44	9	78	ESPANOL
2	1	39	0	0	0	92	295	14	14	-1
3	1	39	1	0	0	92	295	14	14	-1
4	1	39	1	1	0	92	295	14	14	-1
5	1	39	1	1	1	92	295	14	14	85	Q
2	1	40	0	0	0	1043	286	190	32	-1
3	1	40	1	0	0	1043	286	190	32	-1
4	1	40	1	1	0	1043	286	190	32	-1
5	1	40	1	1	1	1043	286	190	32	46	=r
2	1	41	0	0	0	40	355	119	11	-1
3	1	41	1	0	0	40	355	119	11	-1
4	1	41	1	1	0	40	355	119	11	-1
5	1	41	1	1	1	40	355	40	11	89	‘Sunday,
5	1	41	1	1	2	84	355	31	9	96	March
5	1	41	1	1	3	120	356	8	9	94	1,
5	1	41	1	1	4	132	356	27	8	94	2020
2	1	42	0	0	0	672	331	20	28	-1
3	1	42	1	0	0	672	331	20	28	-1
4	1	42	1	1	0	672	331	20	28	-1
5	1	42	1	1	1	668	326	12	47	0	rv
2	1	43	0	0	0	691	294	164	75	-1
3	1	43	1	0	0	691	294	164	75	-1
4	1	43	1	1	0	691	294	164	75	-1
5	1	43	1	1	1	691	294	27	65	0	-
5	1	43	1	1	2	727	312	128	57	83	Eimes
2	1	44	0	0	0	1167	355	69	11	-1
3	1	44	1	0	0	1167	355	69	11	-1
4	1	44	1	1	0	1167	355	69	11	-1
5	1	44	1	1	1	1167	355	36	11	83	Today's
5	1	44	1	1	2	1207	355	29	11	93	Paper
2	1	45	0	0	0	425	316	245	56	-1
3	1	45	1	0	0	425	316	245	56	-1
4	1	45	1	1	0	425	316	245	56	-1
5	1	45	1	1	1	425	316	80	49	86	Ehe
5	1	45	1	1	2	512	317	92	46	96	New
5	1	45	1	1	3	613	318	57	54	52	Uo
2	1	46	0	0	0	104	392	29	8	-1
3	1	46	1	0	0	104	392	29	8	-1
4	1	46	1	1	0	104	392	29	8	-1
5	1	46	1	1	1	104	392	29	8	58	World
2	1	47	0	0	0	158	391	17	9	-1
3	1	47	1	0	0	158	391	17	9	-1
4	1	47	1	1	0	158	391	17	9	-1
5	1	47	1	1	1	158	391	17	9	91	us.
2	1	48	0	0	0	202	391	36	9	-1
3	1	48	1	0	0	202	391	36	9	-1
4	1	48	1	1	0	202	391	36	9	-1
5	1	48	1	1	1	202	391	36	9	13	Politics
2	1	49	0	0	0	263	391	18	9	-1
3	1	49	1	0	0	263	391	18	9	-1
4	1	49	1	1	0	263	391	18	9	-1
5	1	49	1	1	1	263	391	18	9	63	NX.
2	1	50	0	0	0	306	391	45	9	-1
3	1	50	1	0	0	306	391	45	9	-1
4	1	50	1	1	0	306	391	45	9	-1
5	1	50	1	1	1	306	391	45	9	89	Business
2	1	51	0	0	0	375	391	38	11	-1
3	1	51	1	0	0	375	391	38	11	-1
4	1	51	1	1	0	375	391	38	11	-1
5	1	51	1	1	1	375	391	38	11	81	Opinion
2	1	52	0	0	0	438	391	87	9	-1
3	1	52	1	0	0	438	391	87	9	-1
4	1	52	1	1	0	438	391	87	9	-1
5	1	52	1	1	1	438	391	23	9	88	Tech
5	1	52	1	1	2	485	391	40	9	53	Science
2	1	53	0	0	0	549	391	33	9	-1
3	1	53	1	0	0	549	391	33	9	-1
4	1	53	1	1	0	549	391	33	9	-1
5	1	53	1	1	1	549	391	33	9	95	Health
2	1	54	0	0	0	606	391	33	11	-1
3	1	54	1	0	0	606	391	33	11	-1
4	1	54	1	1	0	606	391	33	11	-1
5	1	54	1	1	1	606	391	33	11	79	Sports
2	1	55	0	0	0	663	392	20	8	-1
3	1	55	1	0	0	663	392	20	8	-1
4	1	55	1	1	0	663	392	20	8	-1
5	1	55	1	1	1	663	392	20	8	62	Arts
2	1	56	0	0	0	707	391	31	9	-1
3	1	56	1	0	0	707	391	31	9	-1
4	1	56	1	1	0	707	391	31	9	-1
5	1	56	1	1	1	707	391	31	9	62	Books
2	1	57	0	0	0	762	391	25	11	-1
3	1	57	1	0	0	762	391	25	11	-1
4	1	57	1	1	0	762	391	25	11	-1
5	1	57	1	1	1	762	391	25	11	55	Style
2	1	58	0	0	0	811	391	24	9	-1
3	1	58	1	0	0	811	391	24	9	-1
4	1	58	1	1	0	811	391	24	9	-1
5	1	58	1	1	1	811	391	24	9	71	Food
2	1	59	0	0	0	859	391	29	9	-1
3	1	59	1	0	0	859	391	29	9	-1
4	1	59	1	1	0	859	391	29	9	-1
5	1	59	1	1	1	859	391	29	9	92	Travel
2	1	60	0	0	0	913	391	48	11	-1
3	1	60	1	0	0	913	391	48	11	-1
4	1	60	1	1	0	913	391	48	11	-1
5	1	60	1	1	1	913	391	48	11	92	Magazine
2	1	61	0	0	0	985	391	58	11	-1
3	1	61	1	0	0	985	391	58	11	-1
4	1	61	1	1	0	985	391	58	11	-1
5	1	61	1	1	1	985	391	6	9	54	T
5	1	61	1	1	2	995	391	48	11	54	Magazine
2	1	62	0	0	0	1067	391	57	9	-1
3	1	62	1	0	0	1067	391	57	9	-1
4	1	62	1	1	0	1067	391	57	9	-1
5	1	62	1	1	1	1067	391	22	9	96	Real
5	1	62	1	1	2	1093	391	31	9	90	Estate
2	1	63	0	0	0	1148	391	28	9	-1
3	1	63	1	0	0	1148	391	28	9	-1
4	1	63	1	1	0	1148	391	28	9	-1
5	1	63	1	1	1	1148	391	28	9	87	Video
2	1	64	0	0	0	105	424	169	11	-1
3	1	64	1	0	0	105	424	169	11	-1
4	1	64	1	1	0	105	424	169	11	-1
5	1	64	1	1	1	105	424	34	9	71	‘South
5	1	64	1	1	2	143	424	52	11	95	Carolina,
5	1	64	1	1	3	199	424	75	11	94	Coronavirus,
2	1	65	0	0	0	353	437	25	6	-1
3	1	65	1	0	0	353	437	25	6	-1
4	1	65	1	1	0	353	437	25	6	-1
5	1	65	1	1	1	353	437	25	6	7	fs
2	1	66	0	0	0	353	430	30	6	-1
3	1	66	1	0	0	353	430	30	6	-1
4	1	66	1	1	0	353	430	30	6	-1
5	1	66	1	1	1	353	430	30	6	30	on
2	1	67	0	0	0	416	434	175	9	-1
3	1	67	1	0	0	416	434	175	9	-1
4	1	67	1	1	0	416	434	175	9	-1
5	1	67	1	1	1	416	434	39	9	84	Listen:
5	1	67	1	1	2	459	434	48	9	71	‘Modem
5	1	67	1	1	3	511	434	30	9	76	Love’
5	1	67	1	1	4	545	434	46	9	82	Pedcast
2	1	68	0	0	0	687	435	4	6	-1
3	1	68	1	0	0	687	435	4	6	-1
4	1	68	1	1	0	687	435	4	6	-1
5	1	68	1	1	1	687	435	4	6	29	rr
2	1	69	0	0	0	726	434	149	9	-1
3	1	69	1	0	0	726	434	149	9	-1
4	1	69	1	1	0	726	434	149	9	-1
5	1	69	1	1	1	726	434	11	9	79	In
5	1	69	1	1	2	741	434	18	9	96	the
5	1	69	1	1	3	763	434	15	9	96	‘At
5	1	69	1	1	4	781	434	27	9	68	War’
5	1	69	1	1	5	812	434	63	9	77	Newsletter
2	1	70	0	0	0	971	425	45	9	-1
3	1	70	1	0	0	971	425	45	9	-1
4	1	70	1	1	0	971	425	45	9	-1
5	1	70	1	1	1	971	425	22	9	54	‘S&P
5	1	70	1	1	2	996	426	20	8	77	500
2	1	71	0	0	0	1042	425	47	9	-1
3	1	71	1	0	0	1042	425	47	9	-1
4	1	71	1	1	0	1042	425	47	9	-1
5	1	71	1	1	1	1042	426	37	8	73	-0.82%
5	1	71	1	1	2	1085	425	4	9	61	4
2	1	72	0	0	0	1157	435	31	10	-1
3	1	72	1	0	0	1157	435	31	10	-1
4	1	72	1	1	0	1157	435	31	10	-1
5	1	72	1	1	1	1157	435	31	10	62	ATF
2	1	73	0	0	0	61	446	10	4	-1
3	1	73	1	0	0	61	446	10	4	-1
4	1	73	1	1	0	61	446	10	4	-1
